XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
-6.579224,12.37131,2.060226,0.01270242,0.006769023,-0.001639333,26.70007,0,40.22594
-4.802673,10.24076,2.288689,0.009420344,0.004381923,0.0009471537,26.80007,0,27.65636
-3.222687,8.853075,2.55146,0.006998561,0.001972286,0.003643224,26.90007,0,21.07383
-2.122681,7.698482,2.558501,0.005586877,0.0004471249,0.005612536,27.00007,0,15.95407
-0.7488708,7.100968,2.377709,0.005128858,-0.0015754,0.007477602,27.10007,0,15.1074
0.5505157,7.038745,1.905493,0.005743978,-0.003382364,0.009381533,27.20007,0,13.84207
1.238227,6.881517,1.571611,0.006336778,-0.004426656,0.01093391,27.30007,0,7.803391
1.825398,6.510909,1.322131,0.0064377,-0.005311511,0.01220426,27.40007,0,7.359469
2.340715,6.258326,1.093217,0.006285753,-0.006028251,0.01271913,27.50007,0,6.167531
2.348476,6.307278,1.087557,0.006137364,-0.006032279,0.01287887,27.60007,0,0
2.342386,6.611038,1.071602,0.006364711,-0.005892534,0.01280915,27.70007,0,3.064668
2.428188,6.449661,1.052153,0.006186326,-0.005943292,0.01273697,27.80007,0,1.813082
2.664316,6.132809,1.117878,0.005726438,-0.00631179,0.01258543,27.90007,0,4.015379
3.04119,5.742135,1.27571,0.005010813,-0.006817082,0.01270342,28.00007,0,5.719806
3.703987,5.100176,1.300435,0.003619146,-0.007871296,0.01321425,28.10007,0,9.236492
4.214487,4.265861,1.246038,0.002257191,-0.008709036,0.0138253,28.20007,0,9.755753
4.216632,3.331544,1.372973,0.001046363,-0.008850135,0.0138222,28.30007,0,9.528465
3.980317,2.444216,1.465068,-1.453236E-05,-0.008374884,0.01297313,28.40007,0,9.287197
3.583874,1.557224,1.457056,-0.0007909583,-0.007732921,0.01148643,28.50007,0,9.707496
2.752487,0.4687623,1.360428,-0.001448351,-0.006470104,0.00958163,28.60007,0,13.68283
1.795946,-0.3829956,1.426681,-0.002039719,-0.005014136,0.007788077,28.70007,0,12.83879
0.9938934,-1.053955,1.43108,-0.0024774,-0.003976406,0.005709835,28.80007,0,10.46039
