XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
355.1887,-358.0304,355.0618,0.0198762,0.002607448,0.00934492,20.30004,0,8.204325
355.0587,-358.5311,355.3012,0.01794832,0.002791601,0.009581078,20.40004,0,5.539061
355.1235,-358.8725,355.5432,0.01679467,0.002472042,0.009259393,20.50004,0,4.073435
355.0485,-359.2608,355.7094,0.01622184,0.002701926,0.008956429,20.60004,0,4.149581
354.9937,0.132437,355.9432,0.01553022,0.002751904,0.008135447,20.70004,0,6.330357
354.7714,359.5534,356.0755,0.01482684,0.002918418,0.007426105,20.80004,0,6.218085
354.4459,359.6303,356.0646,0.01469797,0.003366332,0.006770529,20.90004,0,3.333781
354.1057,0.04333761,356.002,0.01517177,0.003623138,0.006307275,21.00004,0,5.337573
353.7563,-359.4403,355.9541,0.01543158,0.004197932,0.00624294,21.10004,0,6.205485
353.7039,-359.0114,355.9966,0.01526856,0.00430479,0.006340752,21.20004,0,4.352118
353.8368,-358.5617,356.0939,0.01482214,0.004041384,0.006172773,21.30005,0,4.877865
353.9595,-358.334,356.2237,0.0141269,0.004002445,0.006142101,21.40005,0,3.013157
353.8582,-358.3315,356.3321,0.01318739,0.004154597,0.005891773,21.50005,0,0
353.8142,-358.3596,356.3993,0.01261168,0.004169443,0.005863544,21.60005,0,0
353.9907,-358.3902,356.4917,0.01203831,0.004036761,0.0061372,21.70005,0,1.938266
354.1956,-358.5136,356.5257,0.01179525,0.003889605,0.006695495,21.80005,0,2.340678
354.3493,-358.5677,356.4691,0.01185599,0.003475038,0.007340203,21.90005,0,1.724585
354.4632,-358.4593,356.3405,0.01217264,0.003515753,0.00772794,22.00005,0,1.938266
354.4625,-358.3246,356.218,0.01279214,0.003624278,0.008321133,22.10005,0,1.631294
354.5447,-358.2946,356.1352,0.01326951,0.003447365,0.008964911,22.20005,0,0
354.7558,-358.3893,356.0422,0.01340254,0.003048901,0.009283158,22.30005,0,2.502291
354.7483,-358.4137,355.9599,0.01340272,0.003083927,0.009727378,22.40005,0,0
354.7078,-358.4618,355.9763,0.01318114,0.003047135,0.00967144,22.50005,0,0
354.7083,-358.4295,355.9063,0.01322881,0.003210618,0.009579238,22.60005,0,0
354.6214,-358.3579,355.8369,0.01359155,0.003272159,0.009309623,22.70005,0,0
354.4228,-358.2841,355.7723,0.01422248,0.003510502,0.009420929,22.80005,0,2.238117
354.3589,-358.1892,355.7144,0.0147776,0.003523021,0.009188986,22.90005,0,0
354.3691,-358.1506,355.6666,0.01497048,0.003655661,0.009173302,23.00005,0,0
354.3151,-358.1761,355.7656,0.01474306,0.003578753,0.008698316,23.10005,0,0
354.2097,-358.3186,355.7863,0.01483497,0.003994868,0.00818399,23.20005,0,1.724585
354.1299,-358.2477,355.6835,0.01494697,0.003888194,0.007821007,23.30005,0,0
354.0242,-358.1343,355.6731,0.01507487,0.003904118,0.0074902,23.40005,0,0
353.9944,-358.1834,355.7209,0.01462666,0.004041552,0.007296941,23.50005,0,0
353.9883,-358.3675,355.8118,0.01432401,0.00406535,0.007411923,23.60005,0,1.978234
354.1261,-358.4601,355.8369,0.01421576,0.003902564,0.007525013,23.70005,0,1.631294
354.1328,-358.4276,355.8064,0.01442743,0.003933508,0.007631508,23.80005,0,0
354.1363,-358.3748,355.789,0.01458757,0.003964514,0.007764695,23.90005,0,0
354.2101,-358.3622,355.7915,0.01466497,0.003878401,0.007769102,24.00006,0,0
354.3305,-358.3776,355.7021,0.01461419,0.003496908,0.00802025,24.10006,0,0
354.2875,-358.3052,355.6985,0.01451138,0.003695023,0.007751492,24.20006,0,0
354.2508,-358.4182,355.7145,0.01433827,0.003673994,0.007408818,24.30006,0,0
354.1171,-358.4187,355.7277,0.01452094,0.003806653,0.006930406,24.40006,0,0
353.9749,-358.3448,355.692,0.0146137,0.004084161,0.006213105,24.50006,0,0
353.7708,-358.2389,355.653,0.0147997,0.004258274,0.005752968,24.60006,0,2.306998
353.6962,-358.1439,355.6182,0.01497371,0.004303193,0.005592736,24.70006,0,0
353.6669,-358.1344,355.6314,0.01491833,0.004450482,0.00579217,24.80006,0,0
353.773,-358.2599,355.7118,0.01462953,0.004360319,0.005773369,24.90006,0,1.724585
353.8472,-358.3972,355.8309,0.01426175,0.004513108,0.005503596,25.00006,0,1.855748
353.8246,-358.4488,355.8577,0.01413057,0.004648178,0.005570338,25.10006,0,0
353.7663,-358.3444,355.8499,0.01439826,0.004709195,0.005561474,25.20006,0,0
353.8294,-358.275,355.8191,0.01446797,0.004658115,0.005107901,25.30006,0,0
353.6988,-358.0663,355.8144,0.01473546,0.004819416,0.004711473,25.40006,0,2.470814
353.5987,-357.9539,355.7565,0.0147497,0.004977339,0.00426948,25.50006,0,0
353.5375,-357.9496,355.7068,0.01522797,0.004914662,0.003928456,25.60006,0,0
353.4276,-357.9479,355.705,0.01522565,0.00505852,0.003223261,25.70006,0,0
353.3188,-357.9415,355.7333,0.01505738,0.00530066,0.003041338,25.80006,0,0
353.321,-358.1255,355.8291,0.01468745,0.00525229,0.003209255,25.90006,0,1.897456
353.3509,-358.4073,355.9999,0.01395489,0.005143309,0.003412072,26.00006,0,3.14035
353.3858,-358.6452,356.0655,0.01348053,0.005403851,0.003730835,26.10006,0,2.438931
353.4341,-358.7042,356.0851,0.01308923,0.004952639,0.003753369,26.20006,0,0
353.4656,-358.6619,356.0421,0.01310032,0.004691145,0.004256581,26.30006,0,0
353.43,-358.5852,356.0056,0.01336148,0.004679116,0.004264486,26.40006,0,0
353.3902,-358.5598,356.0259,0.01336024,0.004710619,0.004191021,26.50006,0,0
353.3437,-358.6146,356.0747,0.01318645,0.004852062,0.004197523,26.60007,0,0
353.2923,-358.6388,356.0697,0.01316525,0.004970943,0.004432585,26.70007,0,0
353.4364,-358.6084,356.0775,0.01305363,0.004851349,0.004447164,26.80007,0,0
353.4842,-358.6373,356.0681,0.01317801,0.004823909,0.004356137,26.90007,0,0
353.4138,-358.5974,356.0205,0.01323492,0.00484813,0.00401895,27.00007,0,0
353.3452,-358.5429,355.9914,0.01340386,0.004894243,0.003883848,27.10007,0,0
353.2743,-358.6032,356.0278,0.0133265,0.005003806,0.003530241,27.20007,0,0
353.2225,-358.5887,356.0343,0.0132624,0.005076441,0.003344786,27.30007,0,0
