XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-357.345,359.218,355.5222,-0.03164253,-0.008623905,0.0127122,24.30006,0
-357.3592,359.1887,355.5739,-0.03190618,-0.008592888,0.01266771,24.40006,0
-357.4215,359.1449,355.6006,-0.03212421,-0.008486275,0.01271304,24.50006,0
-357.4546,359.0866,355.6226,-0.03201198,-0.008371442,0.01255945,24.60006,0
-357.4771,359.121,355.6222,-0.03218867,-0.008365588,0.01240225,24.70006,0
-357.556,359.0638,355.7275,-0.03277504,-0.008197253,0.01217419,24.80006,0
-357.6005,359.019,355.7916,-0.03304115,-0.008027032,0.01192871,24.90006,0
-357.6132,359.0718,355.8109,-0.03301119,-0.008086055,0.01175167,25.00006,0
-357.5904,359.1101,355.7253,-0.0328748,-0.008266835,0.01181094,25.10006,0
-357.5549,359.1343,355.6792,-0.03249886,-0.008204462,0.01203636,25.20006,0
-357.523,359.1859,355.6113,-0.03210836,-0.008359836,0.01192641,25.30006,0
-357.4933,359.1622,355.5764,-0.0319024,-0.008214249,0.01196085,25.40006,0
-357.5844,359.1045,355.5676,-0.03203306,-0.00831182,0.0116784,25.50006,0
-357.5878,359.0043,355.5834,-0.03216549,-0.008156839,0.01159626,25.60006,0
-357.5818,358.8857,355.5034,-0.03212052,-0.008198077,0.01163627,25.70006,0
-357.6052,358.8535,355.4968,-0.03223205,-0.008175195,0.01180766,25.80006,0
-357.6083,358.7921,355.491,-0.03236318,-0.008111496,0.01197189,25.90006,0
-357.6399,358.7935,355.4371,-0.03238459,-0.008143981,0.01183717,26.00006,0
-357.6193,358.6977,355.4313,-0.03258157,-0.008210302,0.01177032,26.10006,0
-357.7094,358.649,355.4562,-0.03275982,-0.008042892,0.01159604,26.20006,0
-357.8052,358.5228,355.5012,-0.03311399,-0.007617627,0.0114677,26.30006,0
-357.8586,358.4639,355.574,-0.03350013,-0.00777053,0.0112197,26.40006,0
-357.9111,358.3785,355.6302,-0.03404126,-0.007611922,0.01107357,26.50006,0
-357.964,358.3288,355.6568,-0.0342126,-0.007489687,0.0109303,26.60007,0
-358.0613,358.2883,355.7275,-0.03438184,-0.007241832,0.0106599,26.70007,0
-358.2975,358.1003,355.8805,-0.03485209,-0.006738605,0.01039138,26.80007,0
-358.375,357.9712,356.067,-0.03527734,-0.006484674,0.0104401,26.90007,0
-358.2133,358.1128,355.9197,-0.03503072,-0.006900435,0.01042851,27.00007,0
-358.2815,358.083,355.9223,-0.03525588,-0.006926148,0.009598238,27.10007,0
-358.4459,357.9241,356.0632,-0.03555995,-0.006394288,0.009762252,27.20007,0
-358.1631,358.1698,355.8185,-0.03476205,-0.00687829,0.0100628,27.30007,0
-357.8781,358.4216,355.5502,-0.03413742,-0.007456012,0.01020401,27.40007,0
-358.1651,358.1071,355.6716,-0.03470117,-0.006999229,0.0100051,27.50007,0
-358.2918,357.9756,355.9066,-0.03487791,-0.006863897,0.009794572,27.60007,0
-358.1439,358.2064,355.7265,-0.03445052,-0.007160911,0.009663151,27.70007,0
-358.1219,358.244,355.6979,-0.03431181,-0.007351589,0.009502771,27.80007,0
-358.1971,358.2005,355.7493,-0.03459408,-0.00713614,0.009359619,27.90007,0
-358.2195,358.1652,355.7822,-0.03458161,-0.007204693,0.009477234,28.00007,0
-358.1269,358.2824,355.6595,-0.03399656,-0.007456111,0.009514837,28.10007,0
-358.0992,358.3278,355.5653,-0.03379739,-0.007465911,0.00946973,28.20007,0
-358.1469,358.3701,355.6771,-0.0338195,-0.007381773,0.009497466,28.30007,0
-358.1939,358.3865,355.7264,-0.03396969,-0.007300829,0.009169175,28.40007,0
-358.2971,358.3033,355.7979,-0.03426689,-0.007188679,0.009073129,28.50007,0
-358.3702,358.2146,355.8717,-0.03473441,-0.006918764,0.008864154,28.60007,0
-358.3926,358.1767,355.8623,-0.03491875,-0.006901119,0.008695031,28.70007,0
-358.4351,358.1761,355.8862,-0.03484141,-0.006816951,0.008733511,28.80007,0
-358.3283,358.2463,355.8187,-0.03470183,-0.0068964,0.008840932,28.90007,0
-358.3199,358.2622,355.7262,-0.03446763,-0.006842836,0.009084865,29.00007,0
-358.3571,358.275,355.7561,-0.03451396,-0.006832953,0.00908939,29.10007,0
-358.3417,358.3524,355.8489,-0.03478754,-0.006867908,0.00931874,29.20008,0
-358.4151,358.3789,355.9598,-0.03518071,-0.006827991,0.009428834,29.30008,0
-358.4805,358.3911,356.0426,-0.03547559,-0.006649551,0.00907445,29.40008,0
-358.5273,358.3637,356.0002,-0.03558749,-0.006565594,0.008829923,29.50008,0
-358.5105,358.3471,356.0205,-0.03572129,-0.006666582,0.008782567,29.60008,0
-358.5495,358.2924,356.0745,-0.03592713,-0.006548699,0.00866533,29.70008,0
-358.6488,358.1752,356.1585,-0.03631634,-0.006250627,0.008557908,29.80008,0
-358.7637,358.1049,356.2384,-0.03657062,-0.00603619,0.008338759,29.90008,0
-358.9969,357.9762,356.4748,-0.03763498,-0.005713193,0.007815289,30.00008,0
-359.3126,357.7669,356.7172,-0.03864348,-0.005269214,0.00702088,30.10008,0
-359.6015,357.5849,356.9377,-0.03947306,-0.004810499,0.006059797,30.20008,0
