XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-1.505096,-4.183563,-359.9779,-0.01933847,0.002522248,-0.01020191,25.50006,0
-1.476013,-4.205688,-359.9706,-0.01944681,0.002463837,-0.01005167,25.60006,0
-1.452576,-4.183075,-359.9875,-0.01956061,0.002508212,-0.00981241,25.70006,0
-1.439026,-4.253082,-359.9813,-0.01966155,0.002311664,-0.009586192,25.80006,0
-1.436432,-4.295441,0.07891168,-0.01975452,0.002360226,-0.009742583,25.90006,0
-1.462219,-4.253571,-359.9579,-0.01951493,0.002360143,-0.009885566,26.00006,0
-1.520599,-4.291443,-359.9544,-0.01952778,0.002406175,-0.009933858,26.10006,0
-1.510284,-4.32132,-359.9544,-0.01944904,0.00248164,-0.01011997,26.20006,0
-1.494293,-4.29306,-359.9797,-0.01933154,0.00244828,-0.01000386,26.30006,0
-1.429108,-4.261658,-359.9942,-0.01946621,0.002304084,-0.009755163,26.40006,0
-1.201294,-4.301147,-0.0479126,-0.01952335,0.002021365,-0.009595243,26.50006,0
0.5748199,-3.998016,-0.6274719,-0.01855858,-0.0008093569,-0.008769592,26.60007,0
5.017617,-2.449036,-1.708496,-0.01597225,-0.006832702,-0.005459752,26.70007,0
11.54084,0.605894,-2.764343,-0.01197595,-0.01705371,-0.0004876816,26.80007,0
18.76389,4.658301,-3.411835,-0.006837834,-0.02892268,0.002597895,26.90007,0
22.76689,10.00299,-3.830383,-0.0004735636,-0.03755081,0.005376884,27.00007,0
26.06977,16.46699,-3.411957,0.006243659,-0.04343505,0.005191577,27.10007,0
27.57497,23.21787,-2.598328,0.0121442,-0.04718211,0.002766525,27.20007,0
29.36142,29.67438,-1.7883,0.01751994,-0.05081465,-0.0009664055,27.30007,0
31.19085,36.08831,-1.130951,0.02285766,-0.05460039,-0.005679118,27.40007,0
31.83324,41.43761,-0.9004517,0.02761019,-0.05615047,-0.01038442,27.50007,0
32.13968,45.5523,-0.8579407,0.03036496,-0.05758017,-0.01449586,27.60007,0
32.62604,49.315,-1.300781,0.03207761,-0.05893518,-0.01704246,27.70007,0
33.0827,50.80906,-0.855072,0.03128405,-0.06016621,-0.01496566,27.80007,0
33.68814,51.08075,-0.5194397,0.0291995,-0.06190454,-0.01407493,27.90007,0
33.85084,52.01188,-0.5338135,0.02782507,-0.06202069,-0.01601046,28.00007,0
33.90731,52.08716,-0.7914734,0.02718436,-0.06247791,-0.01763761,28.10007,0
34.11208,51.62552,-0.9491577,0.02656932,-0.06283395,-0.01863233,28.20007,0
32.8886,49.55451,-0.7871399,0.02588399,-0.05960939,-0.01699194,28.30007,0
30.181,46.11779,-0.9260254,0.02389326,-0.05281115,-0.01453699,28.40007,0
25.33492,41.22561,-1.40448,0.0197417,-0.0421345,-0.0116755,28.50007,0
19.30597,35.97808,-1.576691,0.0133793,-0.02973852,-0.01107338,28.60007,0
12.21335,28.60679,-2.025238,0.003505727,-0.01727235,-0.01109356,28.70007,0
9.015479,24.03479,-1.465057,-0.003403027,-0.01158158,-0.01123239,28.80007,0
4.106708,16.22436,-359.8899,-0.01406728,-0.003068002,-0.01144817,28.90007,0
0.914232,10.56621,1.357175,-0.02029392,0.001978882,-0.009578523,29.00007,0
